Row ID,Order ID,Order_Status,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Full_Name,Day Name,Month Name,Year,Sales_Class,Main_Order_Status,Main_Ship_Date,Main_Birthdate,Month_num,Day_num,10% Discount,Days_to_ship
6732,47941,Delivered,08-Aug-09,High,15,1187.1525,0.03,Regular Air,33.19,95.99,4.9,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Evan Bailliet,Saturday,August,2009,Low Sales,Delivered,08-Aug-09,19-Dec-62,8,5,118.71525,0
7904,56516,Delivered,03-Aug-09,Medium,24,2560.9395,0.06,Regular Air,457.79,125.99,2.5,Prarie,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,Stefania Perrino,Monday,August,2009,High Sales,Delivered,05-Aug-09,15-Nov-56,8,0,256.09395,2
306,2144,Delivered,28-Mar-09,Medium,40,5945.3675,0.08,Regular Air,1585.48,175.99,4.99,Prarie,Corporate,Technology,Telephones and Communication,5165,Small Box,0.59,Jonathan Doherty,Saturday,March,2009,High Sales,Delivered,28-Mar-09,24-Dec-76,3,5,594.53675,0
3633,25953,Delivered,27-Sep-09,Critical,19,1972.884,0.04,Regular Air,140.91,125.99,7.69,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,Liz Carlisle,Sunday,September,2009,Low Sales,Delivered,28-Sep-09,25-Jul-68,9,6,197.2884,1
7847,56103,Delivered,26-Dec-10,High,24,2332.5955,0.07,Regular Air,366.86,115.99,5.92,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,Saphhira Shifley,Sunday,December,2010,High Sales,Delivered,28-Dec-10,05-Aug-67,12,6,233.25955,2
6397,45412,Delivered,22-Apr-10,Medium,20,586.619,0.06,Regular Air,83.07,35.99,1.1,Prarie,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,Arianne Irving,Thursday,April,2010,Low Sales,Delivered,23-Apr-10,20-Aug-57,4,3,58.6619,1
6586,46884,Delivered,17-Jan-09,Medium,3,337.3395,0,Regular Air,-509.94,125.99,2.5,Prarie,Corporate,Technology,Telephones and Communication,6162,Small Box,0.59,Paul Prost,Saturday,January,2009,Low Sales,Delivered,19-Jan-09,20-Sep-56,1,5,33.73395,2
703,4931,Delivered,16-Nov-09,Critical,45,4282.725,0.03,Regular Air,1371.74,110.99,2.5,Yukon,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,Giulietta Dortch,Monday,November,2009,High Sales,Delivered,18-Nov-09,16-Apr-75,11,0,428.2725,2
765,5472,Delivered,10-Apr-10,Low,12,1098.149,0.09,Regular Air,-182.97,115.99,5.92,Yukon,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,Karl Brown,Saturday,April,2010,Low Sales,Delivered,12-Apr-10,05-Nov-74,4,5,109.8149,2
1252,9092,Delivered,24-Jul-09,Not Specified,8,599.2075,0.1,Regular Air,-268.66,95.99,4.9,Yukon,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Jeremy Pistek,Friday,July,2009,Low Sales,Delivered,25-Jul-09,07-Aug-76,7,4,59.92075,1
1550,11174,Delivered,09-Apr-09,Medium,30,3197.003,0.07,Regular Air,603.46,125.99,7.69,Yukon,Corporate,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,Evan Henry,Thursday,April,2009,High Sales,Delivered,10-Apr-09,03-Nov-83,4,3,319.7003,1
5908,41888,Delivered,28-Feb-09,Low,29,2823.037,0.1,Regular Air,372.4,125.99,4.2,West,Corporate,Technology,Telephones and Communication,V3682,Small Box,0.59,Victoria Pisteka,Saturday,February,2009,High Sales,Delivered,28-Feb-09,27-Feb-55,2,5,282.3037,0
4329,30852,Delivered,14-May-09,Critical,35,2827.1425,0.01,Regular Air,713.88,95.99,4.9,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Andrew Allen,Thursday,May,2009,High Sales,Delivered,15-May-09,23-Aug-52,5,3,282.71425,1
1179,8614,Delivered,04-Jun-09,Low,13,1289.127,0.06,Regular Air,-16.34,115.99,5.92,West,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,Tom Boeckenhauer,Thursday,June,2009,Low Sales,Delivered,06-Jun-09,14-Jul-58,6,3,128.9127,2
1320,9639,Delivered,05-Sep-10,Not Specified,23,2610.894,0,Regular Air,516.19,125.99,5.63,West,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,Becky Pak,Sunday,September,2010,High Sales,Delivered,05-Sep-10,18-Sep-58,9,6,261.0894,0
551,3746,Delivered,10-Sep-09,Not Specified,14,1463.0965,0,Regular Air,162.67,115.99,2.5,West,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,Alan Dominguez,Thursday,September,2009,Low Sales,Delivered,10-Sep-09,17-Aug-68,9,3,146.30965,0
3612,25824,Delivered,04-Sep-09,Medium,6,507.5605,0.04,Regular Air,-258.23,95.99,4.9,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Christine Abelman,Friday,September,2009,Low Sales,Delivered,06-Sep-09,07-Feb-65,9,4,50.75605,2
80,483,Delivered,10-Jul-11,High,30,4965.7595,0.08,Regular Air,1198.97,195.99,3.99,Nunavut,Corporate,Technology,Telephones and Communication,R380,Small Box,0.58,Clay Rozendal,Sunday,July,2011,High Sales,Delivered,12-Jul-11,15-Feb-72,7,6,496.57595,2
3716,26531,Delivered,20-Jun-11,Medium,26,4688.9485,0,Regular Air,1215.44,205.99,5.26,Northwest Territories,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,Michelle Lonsdale,Monday,June,2011,High Sales,Delivered,22-Jun-11,19-Nov-56,6,0,468.89485,2
4050,28870,Delivered,10-Nov-11,High,35,3310.9455,0.05,Regular Air,822.4,115.99,2.5,Northwest Territories,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,Cindy Schnelling,Thursday,November,2011,High Sales,Delivered,13-Nov-11,11-Sep-68,11,3,331.09455,3
7277,51938,Delivered,17-May-11,Low,5,503.3275,0.06,Regular Air,-488.31,125.99,5.63,Northwest Territories,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,Jim Radford,Tuesday,May,2011,Low Sales,Delivered,21-May-11,06-May-55,5,1,50.33275,4
7548,53990,Delivered,01-Nov-12,Not Specified,44,4263.9315,0.04,Regular Air,1411.03,110.99,2.5,Northwest Territories,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,Carlos Daly,Thursday,November,2012,High Sales,Delivered,02-Nov-12,21-Aug-77,11,3,426.39315,1
4611,32835,Delivered,07-Jul-12,Medium,15,572.4325,0.05,Regular Air,-19.44,45.99,4.99,Atlantic,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,Joy Smith,Saturday,July,2012,Low Sales,Delivered,09-Jul-12,24-Apr-63,7,5,57.24325,2
3815,27174,Delivered,08-Oct-11,Critical,17,477.5045,0.09,Regular Air,-245.56,35.99,5,West,Corporate,Technology,Telephones and Communication,Accessory27,Small Box,0.85,Alex Avila,Saturday,October,2011,Low Sales,Delivered,10-Oct-11,,10,5,47.75045,2
52,322,Delivered,18-Mar-12,Critical,20,2634.8555,0.08,Regular Air,257.76,155.99,8.08,West,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,Giulietta Weimer,Sunday,March,2012,High Sales,Delivered,20-Mar-12,05-Feb-81,3,6,263.48555,2
3672,26304,Delivered,19-Mar-11,Medium,43,7452.137,0.02,Regular Air,2028.36,205.99,5.99,Atlantic,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59,Art Ferguson,Saturday,March,2011,High Sales,Delivered,20-Mar-11,20-Aug-57,3,5,745.2137,1
4715,33570,Delivered,16-Dec-12,Not Specified,19,3093.864,0.07,Regular Air,286.4,205.99,5.26,West,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,Ken Heidel,Sunday,December,2012,High Sales,Delivered,16-Dec-12,22-Apr-61,12,6,309.3864,0
7140,50949,Delivered,04-Feb-11,Medium,46,4804.0385,0.08,Regular Air,1077.92,125.99,8.8,Ontario,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,Guy Thornton,Friday,February,2011,High Sales,Delivered,06-Feb-11,09-Feb-76,2,4,480.40385,2
2741,19777,Delivered,19-Oct-12,Not Specified,24,3268.7515,0.04,Regular Air,562.91,155.99,8.08,Ontario,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6,Pauline Chand,Friday,October,2012,High Sales,Delivered,21-Oct-12,05-May-63,10,4,326.87515,2
2485,18085,Delivered,25-Sep-11,High,33,5352.9345,0.09,Regular Air,1343.21,195.99,4.2,Ontario,Corporate,Technology,Telephones and Communication,KH 688,Small Box,0.57,Lisa DeCherney,Sunday,September,2011,High Sales,Delivered,26-Sep-11,02-Oct-68,9,6,535.29345,1
2681,19394,Delivered,25-Dec-12,Medium,5,539.206,0.05,Regular Air,-452.39,125.99,8.8,Ontario,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,Darren Powers,Tuesday,December,2012,Low Sales,Delivered,28-Dec-12,22-Jan-80,12,1,53.9206,3
3182,22849,Delivered,14-Feb-11,Not Specified,25,4366.348,0.05,Regular Air,940.57,205.99,3,Ontario,Corporate,Technology,Telephones and Communication,6185,Small Box,0.58,Erin Creighton,Monday,February,2011,High Sales,Delivered,16-Feb-11,19-Jun-46,2,0,436.6348,2
3311,23649,Delivered,05-Sep-12,Not Specified,30,4587.926,0.1,Regular Air,687.41,195.99,4.2,Ontario,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,Arthur Wiediger,Wednesday,September,2012,High Sales,Delivered,08-Sep-12,20-Jan-46,9,2,458.7926,3
3312,23649,Delivered,05-Sep-12,Not Specified,42,4541.924,0.01,Regular Air,1222.14,125.99,8.08,Ontario,Corporate,Technology,Telephones and Communication,M3682,Small Box,0.57,Arthur Wiediger,Wednesday,September,2012,High Sales,Delivered,06-Sep-12,04-Apr-46,9,2,454.1924,1
4357,31046,Delivered,07-Feb-11,Critical,42,3900.531,0.08,Regular Air,1144.63,110.99,2.5,Ontario,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,Erin Creighton,Monday,February,2011,High Sales,Delivered,08-Feb-11,09-Oct-61,2,0,390.0531,1
6193,43875,Delivered,07-Dec-11,Critical,25,2564.5775,0.07,Regular Air,331.29,125.99,7.69,Ontario,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,Melanie Page,Wednesday,December,2011,High Sales,Delivered,09-Dec-11,21-Mar-54,12,2,256.45775,2
4919,35012,Delivered,08-Jun-12,Medium,11,1770.2015,0.08,Regular Air,-165.95,195.99,4.2,Ontario,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,Thomas Boland,Friday,June,2012,Low Sales,Delivered,09-Jun-12,10-Oct-74,6,4,177.02015,1
2370,17157,Delivered,19-Sep-12,Low,31,3081.471,0.09,Regular Air,574.98,125.99,4.2,Atlantic,Corporate,Technology,Telephones and Communication,i1000plus,Small Box,0.57,Rick Duston,Wednesday,September,2012,High Sales,Delivered,23-Sep-12,24-Nov-60,9,2,308.1471,4
6115,43302,Delivered,23-Aug-11,Low,39,6888.6635,0.03,Regular Air,1925.58,205.99,5,Atlantic,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,Damala Kotsonis,Tuesday,August,2011,High Sales,Delivered,30-Aug-11,17-Feb-68,8,1,688.86635,7
4538,32292,Delivered,15-Feb-12,Low,49,5008.761,0.04,Regular Air,1601.64,115.99,5.99,Quebec,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,Ben Peterman,Wednesday,February,2012,High Sales,Delivered,22-Feb-12,15-Feb-61,2,2,500.8761,7
2219,16036,Delivered,05-Jan-12,Medium,10,1319.421,0.07,Regular Air,-268.87,155.99,8.08,Quebec,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,Harold Dahlen,Thursday,January,2012,Low Sales,Delivered,06-Jan-12,19-May-77,1,3,131.9421,1
4251,30276,Delivered,26-Aug-11,Low,44,1453.704,0,Regular Air,549.84,35.99,1.1,Quebec,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,Carlos Meador,Friday,August,2011,Low Sales,Delivered,30-Aug-11,03-Apr-55,8,4,145.3704,4
5240,37287,Delivered,01-Nov-12,Low,22,2052.2655,0.04,Regular Air,371.4,110.99,2.5,Quebec,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,Brad Thomas,Thursday,November,2012,High Sales,Delivered,05-Nov-12,02-Aug-69,11,3,205.22655,4
932,6754,Delivered,11-Aug-11,High,13,2388.636,0.01,Regular Air,191,205.99,5.26,Ontario,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,Bill Overfelt,Thursday,August,2011,High Sales,Delivered,13-Aug-11,24-Sep-60,8,3,238.8636,2
1164,8480,Delivered,29-Jan-11,High,3,309.9015,0.09,Regular Air,-558.42,125.99,7.69,Ontario,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,Robert Marley,Saturday,January,2011,Low Sales,Delivered,31-Jan-11,24-Nov-61,1,5,30.99015,2
1454,10470,Delivered,04-May-12,Low,20,2913.1455,0.09,Regular Air,333.72,175.99,4.99,Ontario,Corporate,Technology,Telephones and Communication,5165,Small Box,0.59,Guy Phonely,Friday,May,2012,High Sales,Delivered,06-May-12,06-Nov-62,5,4,291.31455,2
4141,29383,Delivered,18-Nov-11,Medium,29,2738.785,0.07,Regular Air,556.83,115.99,2.5,Ontario,Corporate,Technology,Telephones and Communication,DPC 650 Piper,Small Box,0.58,Jas O'Carroll,Friday,November,2011,High Sales,Delivered,20-Nov-11,09-Jul-56,11,4,273.8785,2
443,2978,Delivered,02-May-11,Critical,28,4671.1495,0.07,Regular Air,947.31,200.99,4.2,Ontario,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,Alan Schoenberger,Monday,May,2011,High Sales,Delivered,03-May-11,20-Jun-75,5,0,467.11495,1
1489,10695,Delivered,02-May-11,High,39,6330.086,0.1,Regular Air,1421.89,205.99,2.5,Prarie,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59,Deborah Brumfield,Monday,May,2011,High Sales,Delivered,03-May-11,02-Dec-47,5,0,633.0086,1
356,2497,Delivered,26-Aug-12,Critical,21,3629.1175,0.06,Regular Air,636.03,205.99,5.26,Prarie,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,Michael Moore,Sunday,August,2012,High Sales,Delivered,28-Aug-12,14-Apr-75,8,6,362.91175,2
2084,14884,Delivered,27-Sep-11,High,6,473.9855,0.06,Regular Air,-301.68,95.99,4.9,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Michael Moore,Tuesday,September,2011,Low Sales,Delivered,29-Sep-11,06-Sep-58,9,1,47.39855,2
6598,46951,Delivered,17-Nov-11,Critical,26,2379.3285,0.09,Regular Air,284.59,115.99,5.92,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,Katherine Ducich,Thursday,November,2011,High Sales,Delivered,18-Nov-11,02-Dec-61,11,3,237.93285,1
6857,48837,Delivered,18-Jul-11,Not Specified,39,4799.7885,0.09,Regular Air,1231.89,155.99,3.9,Prarie,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,Tanja Norvell,Monday,July,2011,High Sales,Delivered,20-Jul-11,26-Nov-62,7,0,479.97885,2
7314,52160,Delivered,03-Jul-11,Critical,6,631.499,0.09,Regular Air,-403.02,125.99,8.08,Prarie,Corporate,Technology,Telephones and Communication,M3682,Small Box,0.57,Jack Garza,Sunday,July,2011,Low Sales,Delivered,05-Jul-11,28-Sep-68,7,6,63.1499,2
5156,36708,Delivered,19-Sep-11,Not Specified,25,2614.3705,0.07,Regular Air,384.01,125.99,7.69,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,William Brown,Monday,September,2011,High Sales,Delivered,21-Sep-11,27-May-68,9,0,261.43705,2
3548,25314,Delivered,24-Feb-12,High,43,7679.512,0,Regular Air,2307.42,205.99,5,Prarie,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,Nick Crebassa,Friday,February,2012,High Sales,Delivered,26-Feb-12,17-May-75,2,4,767.9512,2
4367,31106,Delivered,16-Feb-12,Low,43,4697.032,0,Regular Air,1263.01,125.99,5.63,Prarie,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,Nick Crebassa,Thursday,February,2012,High Sales,Delivered,23-Feb-12,07-Nov-45,2,3,469.7032,7
1687,12194,Delivered,01-Mar-11,Critical,19,3355.154,0,Regular Air,658.5,195.99,3.99,Prarie,Corporate,Technology,Telephones and Communication,R380,Small Box,0.58,Maxwell Schwartz,Tuesday,March,2011,High Sales,Delivered,02-Mar-11,21-Jun-53,3,1,335.5154,1
6860,48868,Delivered,13-Jun-12,Not Specified,43,6861.8545,0.07,Regular Air,1754.08,195.99,3.99,Prarie,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,Paul Stevenson,Wednesday,June,2012,High Sales,Delivered,14-Jun-12,14-Sep-51,6,2,686.18545,1
905,6501,Delivered,13-Jan-12,High,46,4617.336,0.09,Regular Air,978.35,125.99,7.69,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,Arianne Irving,Friday,January,2012,High Sales,Delivered,15-Jan-12,16-Jan-76,1,4,461.7336,2
441,2978,Delivered,02-May-11,Critical,34,6264.1855,0.01,Regular Air,1312.04,205.99,19.99,Yukon,Corporate,Technology,Telephones and Communication,iDEN i550,Small Box,0.6,Alan Schoenberger,Monday,May,2011,High Sales,Delivered,03-May-11,12-Feb-69,5,0,626.41855,1
2309,16642,Delivered,02-Mar-11,Not Specified,46,7640.225,0.07,Regular Air,2027.68,205.99,2.5,Yukon,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59,Adam Hart,Wednesday,March,2011,High Sales,Delivered,04-Mar-11,22-Dec-71,3,2,764.0225,2
3561,25378,Delivered,18-Dec-11,Not Specified,48,3713.0125,0.09,Regular Air,803.6,95.99,7.69,Yukon,Corporate,Technology,Telephones and Communication,R289LX,Small Box,0.57,Tim Taslimi,Sunday,December,2011,High Sales,Delivered,20-Dec-11,10-Nov-82,12,6,371.30125,2
5619,39808,Delivered,02-Sep-12,Low,31,3413.4555,0.03,Regular Air,868.47,125.99,2.5,West,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,Brendan Murry,Sunday,September,2012,High Sales,Delivered,06-Sep-12,14-Oct-52,9,6,341.34555,4
7775,55651,Delivered,07-Mar-12,Medium,11,995.724,0.05,Regular Air,-117.61,110.99,2.5,West,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,Helen Andreada,Wednesday,March,2012,Low Sales,Delivered,08-Mar-12,09-Aug-68,3,2,99.5724,1
717,5095,Delivered,21-Apr-12,High,7,786.675,0.01,Regular Air,-315.03,125.99,8.8,West,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,Lauren Leatherbury,Saturday,April,2012,Low Sales,Delivered,22-Apr-12,19-Jun-67,4,5,78.6675,1
1538,11074,Delivered,09-Jun-11,High,44,7164.7435,0.07,Regular Air,1609.29,205.99,5.99,West,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59,Cynthia Delaney,Thursday,June,2011,High Sales,Delivered,10-Jun-11,10-Jun-65,6,3,716.47435,1
2862,20646,Delivered,30-Mar-11,Medium,41,1204.0845,0.04,Regular Air,341.96,35.99,1.1,West,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,Lauren Leatherbury,Wednesday,March,2011,Low Sales,Delivered,01-Apr-11,23-Apr-57,3,2,120.40845,2
3316,23685,Delivered,29-Jun-12,Not Specified,46,7928.562,0.08,Regular Air,2229.48,205.99,5,West,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,Cynthia Delaney,Friday,June,2012,High Sales,Delivered,30-Jun-12,19-Aug-43,6,4,792.8562,1
4948,35173,Delivered,13-Mar-12,Not Specified,13,1446.207,0.02,Regular Air,29.56,125.99,8.08,West,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,Mike Pelletier,Tuesday,March,2012,Low Sales,Delivered,15-Mar-12,13-Jun-69,3,1,144.6207,2
3786,26979,Delivered,28-Mar-12,Medium,50,6093.242,0.09,Regular Air,1174.38,155.99,8.08,West,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,Tom Boeckenhauer,Wednesday,March,2012,High Sales,Delivered,30-Mar-12,16-Mar-53,3,2,609.3242,2
746,5347,Delivered,21-Feb-11,Medium,1,187.204,0.01,Regular Air,-796.76,205.99,5.26,West,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,Kelly Williams,Monday,February,2011,Low Sales,Delivered,22-Feb-11,24-Feb-52,2,0,18.7204,1
1377,9955,Delivered,04-Sep-11,Critical,37,2912.015,0.09,Regular Air,698.17,95.99,4.9,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,Liz Pelletier,Sunday,September,2011,High Sales,Delivered,06-Sep-11,23-Nov-75,9,6,291.2015,2
2083,14883,Delivered,06-May-11,Low,47,5126.418,0.03,Regular Air,1557.64,125.99,2.5,West,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,Jason Fortune,Friday,May,2011,High Sales,Delivered,15-May-11,05-Sep-77,5,4,512.6418,9
5577,39492,Delivered,17-Apr-11,Not Specified,31,5347.9875,0.01,Regular Air,1332.44,200.99,4.2,West,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,Jason Fortune,Sunday,April,2011,High Sales,Delivered,20-Apr-11,27-Jul-84,4,6,534.79875,3
5074,36134,Delivered,22-Nov-10,Low,6,826.9735,0.01,Regular Air,-413.33,155.99,8.99,Northwest Territories,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,Grant Carroll,Monday,November,2010,Low Sales,Delivered,22-Nov-10,12-Mar-66,11,0,82.69735,0
4616,32869,Delivered,27-Mar-09,Medium,39,5250.6625,0.1,Regular Air,930.99,175.99,8.99,Atlantic,Corporate,Technology,Telephones and Communication,2180,Small Box,0.57,Christopher Schild,Friday,March,2009,High Sales,Delivered,28-Mar-09,17-Dec-77,3,4,525.06625,1
1488,10692,Delivered,26-Jul-09,Low,8,1313.811,0.07,Regular Air,-457.16,195.99,8.99,West,Corporate,Technology,Telephones and Communication,A1228,Small Box,0.58,Rob Haberlin,Sunday,July,2009,Low Sales,Delivered,26-Jul-09,24-Jul-76,7,6,131.3811,0
4973,35364,Delivered,12-Dec-09,Critical,8,1265.293,0.06,Regular Air,-554.44,195.99,8.99,West,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,Lisa DeCherney,Saturday,December,2009,Low Sales,Delivered,14-Dec-09,03-Sep-77,12,5,126.5293,2
6245,44231,Delivered,03-Nov-09,Not Specified,24,2343.076,0.06,Regular Air,311.64,115.99,8.99,West,Home Office,Technology,Telephones and Communication,5185,Small Box,0.58,Alex Avila,Tuesday,November,2009,High Sales,Delivered,04-Nov-09,13-Jun-65,11,1,234.3076,1
6811,48484,Delivered,23-Jun-10,Medium,50,5067.5725,0.09,Regular Air,1275.91,125.99,8.99,West,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,Barbara Fisher,Wednesday,June,2010,High Sales,Delivered,25-Jun-10,12-Mar-69,6,2,506.75725,2
5936,42112,Delivered,24-Dec-10,Not Specified,16,2744.361,0.01,Regular Air,201.03,195.99,8.99,West,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,Bill Eplett,Friday,December,2010,High Sales,Delivered,26-Dec-10,22-Nov-84,12,4,274.4361,2
459,3109,Delivered,23-Jul-10,Low,37,6477.7395,0.01,Regular Air,1653.97,205.99,8.99,Ontario,Corporate,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,Liz MacKendrick,Friday,July,2010,High Sales,Delivered,30-Jul-10,12-Apr-84,7,4,647.77395,7
5622,39815,Delivered,09-Apr-09,Low,43,4075.376,0.05,Regular Air,841.73,115.99,8.99,Ontario,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,Roy French,Thursday,April,2009,High Sales,Delivered,13-Apr-09,02-Jan-47,4,3,407.5376,4
7985,57092,Delivered,01-May-10,Critical,29,2820.6995,0.03,Regular Air,601.34,110.99,8.99,Ontario,Consumer,Technology,Telephones and Communication,LX 677,Small Box,0.57,David Philippe,Saturday,May,2010,High Sales,Delivered,02-May-10,04-Sep-41,5,5,282.06995,1
4474,31873,Delivered,08-Nov-09,Low,14,2465.5015,0.06,Regular Air,13.01,205.99,8.99,Ontario,Home Office,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,Shahid Collister,Sunday,November,2009,High Sales,Delivered,15-Nov-09,23-Feb-75,11,6,246.55015,7
4475,31873,Delivered,08-Nov-09,Low,50,8558.4715,0.06,Regular Air,2539.46,205.99,8.99,Ontario,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,Shahid Collister,Sunday,November,2009,High Sales,Delivered,15-Nov-09,02-Jan-75,11,6,855.84715,7
1601,11585,Delivered,15-Mar-09,Medium,2,200.753,0.09,Regular Air,-605.37,125.99,8.99,Atlantic,Consumer,Technology,Telephones and Communication,SC7868i,Small Box,0.55,Chuck Sachs,Sunday,March,2009,Low Sales,Delivered,16-Mar-09,18-Apr-59,3,6,20.0753,1
2212,15971,Delivered,14-Aug-09,High,15,2172.515,0.06,Regular Air,32.75,175.99,8.99,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57,Elizabeth Moffitt,Friday,August,2009,High Sales,Delivered,15-Aug-09,25-Jul-79,8,4,217.2515,1
4247,30215,Delivered,26-Feb-09,Medium,23,3637.728,0.06,Regular Air,349.47,195.99,8.99,Atlantic,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,Cathy Hwang,Thursday,February,2009,High Sales,Delivered,28-Feb-09,12-Jul-77,2,3,363.7728,2
2933,21249,Delivered,19-Sep-10,Low,7,1260.2015,0.03,Regular Air,-523,205.99,8.99,Quebec,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,Barry Gonzalez,Sunday,September,2010,Low Sales,Delivered,21-Sep-10,05-Jul-73,9,6,126.02015,2
4654,33152,Delivered,21-Nov-10,Critical,19,2569.6265,0,Regular Air,398.01,155.99,8.99,Quebec,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,Caroline Jumper,Sunday,November,2010,High Sales,Delivered,23-Nov-10,26-Nov-68,11,6,256.96265,2
5607,39744,Delivered,06-Jul-09,Medium,41,5636.3075,0.04,Regular Air,1595.67,155.99,8.99,Quebec,Consumer,Technology,Telephones and Communication,CF 688,Small Box,0.58,Anne Pryor,Monday,July,2009,High Sales,Delivered,07-Jul-09,26-Sep-58,7,0,563.63075,1
6552,46597,Delivered,31-Dec-09,Not Specified,47,8216.593,0.01,Regular Air,2463.46,195.99,8.99,Quebec,Consumer,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,Michael Chen,Thursday,December,2009,High Sales,Delivered,31-Dec-09,12-Mar-71,12,3,821.6593,0
1829,13121,Delivered,07-Mar-10,High,28,4924.135,0.07,Regular Air,1049.54,205.99,8.99,Ontario,Corporate,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,Xylona Price,Sunday,March,2010,High Sales,Delivered,10-Mar-10,18-Jan-71,3,6,492.4135,3
